record_id,Name,SIN,StreetNumber,Street,City,Province,PostalCode,DOB,PhoneNum
rec-35181-id-dup-2,,718 732 605,341,Kim Forges,West Brittany,Northwest Territories,58048,1989-07-23,854 589 8519
rec-35182-id,Kelsey Kelley,680 744 315,9969,Thompson Crossing,Guerraville,British Columbia,34808,1987-04-22,1 (905) 154-1890
rec-35182-id-dup-0,Kelsey Kelley,680 744 315,9969,Campbell Well,Guerraville,British Columbia,34808,1987-04-22,1 (905) 154-1890
rec-35182-id-dup-1,Kelsey Kelley,680 744 315,9969,ThompsonC rossing,Guerraville,British Columbia,34808,1987-04-22,1 (905) 154-1890
rec-35182-id-dup-2,Kelsey Kelley,680 744 315,9969,Thompson C rossing,Guerraville,British Columbia,34808,1987-04-22,1 (905) 154-1890
rec-35183-id,Joshua Pena,667 401 178,377,Juan Glens,Thompsonfort,Alberta,49814,1971-03-02,1-179-653-9138
rec-35183-id-dup-0,Joshua Pena,667 401 178,377,Juan Glnes,Thompsonfort,Alberta,49814,1971-03-02,1-179-653-9138
rec-35183-id-dup-1,Joshua Pena,667 401 178,377,Juan lGens,Thompsonfort,Alberta,49814,1971-03-02,1-179-653-9138
rec-35183-id-dup-2,Joshua Pena,667 401 178,377,Juan G lens,Thompsonfort,Alberta,49814,1971-03-02,1-179-653-9138
rec-35183-id-dup-3,Joshua Pena,667 401 178,377,Juan Glens,Thompsonfort,Alberta,49814,1971-03-02,1-179-653-9138
rec-35183-id-dup-4,Joshua Pena,667 401 178,377,Glens Juan,Thompsonfort,Alberta,49814,1971-03-02,1-179-653-9138
rec-35184-id,Neil Wagner,483 401 170,71390,Kelly Pass,Lake Allison,Manitoba,41682,1980-11-15,1 (135) 670-1734
rec-35184-id-dup-0,Neil Wagner,483 401 170,71390,Kelly P ass,Lake Allison,Manitoba,41682,1980-11-15,1 (135) 670-1734
rec-35184-id-dup-1,Neil Wagner,483 401 170,71390,Kelly P ass,Lake Allison,Manitoba,41682,1980-11-15,1 (135) 670-1734
rec-35184-id-dup-2,Neil Wagner,483 401 170,71390,Jonathon Forges,Lake Allison,Manitoba,41682,1980-11-15,1 (135) 670-1734
rec-35184-id-dup-3,Neil Wagner,483 401 170,71390,Kelly Pass,Lake Allison,Manitoba,41682,1980-11-15,1 (135) 670-1734
rec-35184-id-dup-4,Neil Wagner,483 401 170,71390,,Lake Allison,Manitoba,41682,1980-11-15,1 (135) 670-1734
rec-35185-id,Janet Rodriguez,061 177 820,10147,Kelly Freeway,Edwardberg,Alberta,49943,2010-01-07,1-826-939-6589
rec-35185-id-dup-0,Janet Rodriguez,061 177 820,10147,Kelly Freeway,Edwardberg,Alberta,49943,2010-01-07,1-826-939-6589
rec-35185-id-dup-1,,061 177 820,10147,Kelly Freeway,Edwardberg,Alberta,49943,2010-01-07,1-826-939-6589
rec-35185-id-dup-2,Janet Rodriguez,061 177 820,10147,Kelly Freeway,Edwardberg,Alberta,49943,2010-01-07,1-826-939-6589
rec-35185-id-dup-3,Janet Rodriguez,061 177 820,10147,Kelly Fre eway,Edwardberg,Alberta,49943,2010-01-07,1-826-939-6589
rec-35186-id,Stacy Hughes,338 118 409,603,Brown Divide,Williamshaven,New Brunswick,30171,2011-12-11,1-194-095-8750
rec-35186-id-dup-0,Stacy Hughes,338 118 409,603,Divide Brown,Williamshaven,New Brunswick,30171,2011-12-11,1-194-095-8750
rec-35186-id-dup-1,Stacy Hughes,338 118 409,603,Divide Brown,Williamshaven,New Brunswick,30171,2011-12-11,1-194-095-8750
rec-35186-id-dup-2,Stacy Hughes,338 118 409,603,Brown Dxivide,Williamshaven,New Brunswick,30171,2011-12-11,1-194-095-8750
rec-35186-id-dup-3,Stacy Hughes,338 118 409,603,Brown Divide,Williamshaven,New Brunswick,30171,2011-12-11,1-194-095-8750
rec-35187-id,Leslie Stanley,288 053 358,7920,Heather Ports,East Kevinchester,Nova Scotia,07355,1977-09-15,(851) 835-8437 x501
rec-35187-id-dup-0,Leslie Stanley,288 053 358,7920,Ports Heather,East Kevinchester,Nova Scotia,07355,1977-09-15,(851) 835-8437 x501
rec-35187-id-dup-1,Leslie Stanley,288 053 358,7920,Snyder Terrace,East Kevinchester,Nova Scotia,07355,1977-09-15,(851) 835-8437 x501
rec-35187-id-dup-2,Marco Lucas,288 053 358,7920,Heather Ports,East Kevinchester,Nova Scotia,07355,1977-09-15,(851) 835-8437 x501
rec-35187-id-dup-3,Leslie Stanley,288 053 358,7920,Heather Ports,East Kevinchester,Nova Scotia,07355,1977-09-15,(851) 835-8437 x501
rec-35188-id,Jordan Ross,260 553 748,247,Clark Trace,North Markstad,New Brunswick,86458,1981-05-28,1 (383) 226-2274
rec-35188-id-dup-0,Jordan Ross,260 553 748,247,,North Markstad,New Brunswick,86458,1981-05-28,1 (383) 226-2274
rec-35188-id-dup-1,Jordan Ross,260 553 748,247,Frey Mountain,North Markstad,New Brunswick,86458,1981-05-28,1 (383) 226-2274
rec-35188-id-dup-2,Jordan Ross,260 553 748,247,,North Markstad,New Brunswick,86458,1981-05-28,1 (383) 226-2274
rec-35188-id-dup-3,Jordan Ross,260 553 748,247,White Center,North Markstad,New Brunswick,86458,1981-05-28,1 (383) 226-2274
rec-35189-id,Clifford Murray,321 401 580,729,Kayla Haven,Anthonyville,British Columbia,73368,1987-02-03,1 (288) 982-4103
rec-35189-id-dup-0,Clifford Murray,321 401 580,729,,Anthonyville,British Columbia,73368,1987-02-03,1 (288) 982-4103
rec-35189-id-dup-1,Clifford Murray,321 401 580,729,Haven Kayla,Anthonyville,British Columbia,73368,1987-02-03,1 (288) 982-4103
rec-35189-id-dup-2,Clifford Murray,321 401 580,729,Kayla H aven,Anthonyville,British Columbia,73368,1987-02-03,1 (288) 982-4103
rec-35190-id,Richard Zhang,625 580 311,4818,Harvey Stravenue,Philipfurt,New Brunswick,70587,2006-03-13,307-259-8817 x874
rec-35190-id-dup-0,Richard Zhang,625 580 311,4818,Roger Canyon,Philipfurt,New Brunswick,70587,2006-03-13,307-259-8817 x874
rec-35190-id-dup-1,Richard Zhang,625 580 311,4818,Cindy Circle,Philipfurt,New Brunswick,70587,2006-03-13,307-259-8817 x874
rec-35190-id-dup-2,Richard Zhang,625 580 311,4818,Harvey St ravenue,Philipfurt,New Brunswick,70587,2006-03-13,307-259-8817 x874
rec-35191-id,Alexandra Davis,230 847 147,2230,Wallace Road,Toddton,Newfoundland and Labrador,51890,1994-04-08,1 (295) 824-4569
rec-35191-id-dup-0,Alexandra Davis,230 847 147,2230,Wallace Road,Toddton,Newfoundland and Labrador,51890,1994-04-08,1 (295) 824-4569
rec-35191-id-dup-1,Alexandra Davis,230 847 147,2230,Wallace Road,Toddton,Newfoundland and Labrador,51890,1994-04-08,1 (295) 824-4569
rec-35191-id-dup-2,Alexandra Davis,230 847 147,2230,Wallac e Road,Toddton,Newfoundland and Labrador,51890,1994-04-08,1 (295) 824-4569
rec-35192-id,Javier Holden,813 550 738,9246,Miller Tunnel,Maldonadobury,Saskatchewan,61137,1981-11-16,938 274 3722
rec-35192-id-dup-0,,813 550 738,9246,Miller Tunnel,Maldonadobury,Saskatchewan,61137,1981-11-16,938 274 3722
rec-35192-id-dup-1,Javier Holden,813 550 738,9246,Miller Tu nnel,Maldonadobury,Saskatchewan,61137,1981-11-16,938 274 3722
rec-35192-id-dup-2,Javier H olden,813 550 738,9246,Miller Tunnel,Maldonadobury,Saskatchewan,61137,1981-11-16,938 274 3722
rec-35193-id,Katherine Leonard,854 671 609,32267,Morris Brook,New Daniel,Ontario,92294,2002-01-22,+1 (358) 302-7305
rec-35193-id-dup-0,Katherine Leonard,854 671 609,32267,Morris Brook,New Daniel,Ontario,92294,2002-01-22,+1 (358) 302-7305
rec-35193-id-dup-1,Katherine Leonard,854 671 609,32267,Smith Overpass,New Daniel,Ontario,92294,2002-01-22,+1 (358) 302-7305
rec-35193-id-dup-2,Katherine Leonard,854 671 609,32267,,New Daniel,Ontario,92294,2002-01-22,+1 (358) 302-7305
rec-35194-id,Stephen Sullivan,068 712 611,0103,Williams Lane,Hammondside,Quebec,26039,1991-08-25,(667) 939-0070 x598
rec-35194-id-dup-0,Stephen Sullivan,068 712 611,0103,William s Lane,Hammondside,Quebec,26039,1991-08-25,(667) 939-0070 x598
rec-35194-id-dup-1,Stephen Sullivan,068 712 611,0103,,Hammondside,Quebec,26039,1991-08-25,(667) 939-0070 x598
rec-35194-id-dup-2,Stephen Sullivan,068 712 611,0103,Williams L ane,Hammondside,Quebec,26039,1991-08-25,(667) 939-0070 x598
rec-35194-id-dup-3,Stephen Sullivan,068 712 611,0103,Williams Lane,Hammondside,Quebec,26039,1991-08-25,(667) 939-0070 x598
rec-35195-id,Christopher Mcdonald,374 413 201,32533,Carr Branch,Pamelaberg,Prince Edward Island,88264,1994-08-13,(489) 124-0175
rec-35195-id-dup-0,Christopher Mcdonald,374 413 201,32533,Shelton Dam,Pamelaberg,Prince Edward Island,88264,1994-08-13,(489) 124-0175
rec-35195-id-dup-1,Christopher Mcdonald,374 413 201,32533,Branch Carr,Pamelaberg,Prince Edward Island,88264,1994-08-13,(489) 124-0175
rec-35195-id-dup-2,Christopher Mcdonald,374 413 201,32533,Carr Branch,Pamelaberg,Prince Edward Island,88264,1994-08-13,(489) 124-0175
rec-35195-id-dup-3,Christopher Mcdonald,374 413 201,32533,Carr Br anch,Pamelaberg,Prince Edward Island,88264,1994-08-13,(489) 124-0175
rec-35195-id-dup-4,Christopher Mcdonald,374 413 201,32533,,Pamelaberg,Prince Edward Island,88264,1994-08-13,(489) 124-0175
rec-35196-id,Ebony Avery,567 064 415,8017,William Passage,South Crystalland,Quebec,40048,2003-01-20,570-632-3042
rec-35196-id-dup-0,Ebony Avery,567 064 415,8017,Passage William,South Crystalland,Quebec,40048,2003-01-20,570-632-3042
rec-35196-id-dup-1,Ebony Avery,567 064 415,8017,,South Crystalland,Quebec,40048,2003-01-20,570-632-3042
rec-35196-id-dup-2,Ebony Avery,567 064 415,8017,Passage William,South Crystalland,Quebec,40048,2003-01-20,570-632-3042
rec-35196-id-dup-3,Ebony Avery,567 064 415,8017,William P assage,South Crystalland,Quebec,40048,2003-01-20,570-632-3042
rec-35197-id,Vanessa James,583 264 056,99586,Morrison Walks,West Matthewview,New Brunswick,00624,2005-03-03,632-757-1355 x366
rec-35197-id-dup-0,Vanessa James,583 264 056,99586,,West Matthewview,New Brunswick,00624,2005-03-03,632-757-1355 x366
rec-35197-id-dup-1,Vanessa James,583 264 056,99586,Morriso n Walks,West Matthewview,New Brunswick,00624,2005-03-03,632-757-1355 x366
rec-35197-id-dup-2,Vanessa James,583 264 056,99586,Morrison Walks,West Matthewview,New Brunswick,00624,2005-03-03,632-757-1355 x366
rec-35198-id,Dalton Wells,057 734 436,248,Murray Key,Reneeland,British Columbia,20047,1978-02-07,954-465-4189
rec-35198-id-dup-0,Dalton Wells,057 734 436,248,Murrayn Key,Reneeland,British Columbia,20047,1978-02-07,954-465-4189
rec-35198-id-dup-1,Dalton Wells,057 734 436,248,Key Murray,Reneeland,British Columbia,20047,1978-02-07,954-465-4189
rec-35199-id,Joshua Lawson,588 112 664,989,William Inlet,Barbarabury,Prince Edward Island,14856,1998-11-13,(248) 386-2370
rec-35199-id-dup-0,Joshua Lawson,588 112 664,989,Donna Terrace,Barbarabury,Prince Edward Island,14856,1998-11-13,(248) 386-2370
rec-35199-id-dup-1,Joshua Lawson,588 112 664,989,Ann Roads,Barbarabury,Prince Edward Island,14856,1998-11-13,(248) 386-2370
rec-35199-id-dup-2,Joshua Lawson,588 112 664,989,Christopher Key,Barbarabury,Prince Edward Island,14856,1998-11-13,(248) 386-2370
rec-35200-id,Derrick Harvey,026 574 517,5512,Stacy Bridge,Hudsontown,Yukon Territory,87641,1996-03-17,745 401 5879
rec-35200-id-dup-0,Derrick Harvey,026 574 517,5512,Stacy Bridge,Hudsontown,Yukon Territory,87641,1996-03-17,745 401 5879
rec-35200-id-dup-1,Derrick Harvey,026 574 517,5512,Stacy B ridge,Hudsontown,Yukon Territory,87641,1996-03-17,745 401 5879
rec-35201-id,Jeffrey Walters,872 065 768,0924,Carmen Port,Rossborough,Nova Scotia,76172,2004-04-29,+1 (703) 417-2067
rec-35201-id-dup-0,Jeffrey Walters,872 065 768,0924,Williams Pass,Rossborough,Nova Scotia,76172,2004-04-29,+1 (703) 417-2067
rec-35201-id-dup-1,Jeffrey Walters,872 065 768,0924,Carmenl Port,Rossborough,Nova Scotia,76172,2004-04-29,+1 (703) 417-2067
rec-35201-id-dup-2,Jeffrey W alters,872 065 768,0924,Carmen Port,Rossborough,Nova Scotia,76172,2004-04-29,+1 (703) 417-2067
rec-35201-id-dup-3,Jeffrey Walters,872 065 768,0924,,Rossborough,Nova Scotia,76172,2004-04-29,+1 (703) 417-2067
rec-35201-id-dup-4,Jeffrey Walters,872 065 768,0924,Carmen Port,Rossborough,Nova Scotia,76172,2004-04-29,+1 (703) 417-2067
rec-35202-id,Kathleen Henry MD,307 765 412,003,Crystal Wall,North Stacey,Alberta,07431,1970-04-11,145-483-2445
rec-35202-id-dup-0,Kathleen Henry MD,307 765 412,003,Cynthia Walk,North Stacey,Alberta,07431,1970-04-11,145-483-2445
rec-35202-id-dup-1,Kathleen Henry MD,307 765 412,003,Crystal Wall,North Stacey,Alberta,07431,1970-04-11,145-483-2445
rec-35203-id,Patricia Ford,673 280 186,52170,Roth Islands,Port Jonathanmouth,Prince Edward Island,16093,2017-09-22,1 (166) 438-5660
rec-35203-id-dup-0,Patricia Ford,673 280 186,52170,Roth Islands,Port Jonathanmouth,Prince Edward Island,16093,2017-09-22,1 (166) 438-5660
rec-35203-id-dup-1,Patricia Ford,673 280 186,52170,Snow Run,Port Jonathanmouth,Prince Edward Island,16093,2017-09-22,1 (166) 438-5660
rec-35203-id-dup-2,Patricia Ford,673 280 186,52170,Harmon Greens,Port Jonathanmouth,Prince Edward Island,16093,2017-09-22,1 (166) 438-5660
rec-35203-id-dup-3,Patricia Ford,673 280 186,52170,Roth Islsands,Port Jonathanmouth,Prince Edward Island,16093,2017-09-22,1 (166) 438-5660
rec-35204-id,Diane Bowman,184 324 564,5252,Weaver Ville,South Maxwellburgh,New Brunswick,32480,1980-04-03,1 (137) 880-1724
rec-35204-id-dup-0,Diane Bowman,184 324 564,5252,Chad Dale,South Maxwellburgh,New Brunswick,32480,1980-04-03,1 (137) 880-1724
rec-35204-id-dup-1,William Smith,184 324 564,5252,Weaver Ville,South Maxwellburgh,New Brunswick,32480,1980-04-03,1 (137) 880-1724
rec-35204-id-dup-2,Diane Bowman,184 324 564,5252,Ville Weaver,South Maxwellburgh,New Brunswick,32480,1980-04-03,1 (137) 880-1724
rec-35204-id-dup-3,Diane Bowman,184 324 564,5252,Jones Plaza,South Maxwellburgh,New Brunswick,32480,1980-04-03,1 (137) 880-1724
rec-35204-id-dup-4,Diane Bowman,184 324 564,5252,Weavre Ville,South Maxwellburgh,New Brunswick,32480,1980-04-03,1 (137) 880-1724
rec-35205-id,Susan Sweeney,034 427 757,4354,Harding Path,Lake Andrewberg,New Brunswick,61979,1979-03-28,648 577 5340
rec-35205-id-dup-0,Susan Sweeney,034 427 757,4354,Hardin g Path,Lake Andrewberg,New Brunswick,61979,1979-03-28,648 577 5340
rec-35205-id-dup-1,Susan Sweeney,034 427 757,4354,Hardin g Path,Lake Andrewberg,New Brunswick,61979,1979-03-28,648 577 5340
rec-35206-id,Samantha Perry,273 472 134,81590,Tanya Walks,Kimberlyhaven,British Columbia,75246,1977-10-15,1 (670) 399-3055
rec-35206-id-dup-0,Samantha Perry,273 472 134,81590,,Kimberlyhaven,British Columbia,75246,1977-10-15,1 (670) 399-3055
rec-35206-id-dup-1,Samantha Perry,273 472 134,81590,,Kimberlyhaven,British Columbia,75246,1977-10-15,1 (670) 399-3055
rec-35206-id-dup-2,Samantha Perry,273 472 134,81590,,Kimberlyhaven,British Columbia,75246,1977-10-15,1 (670) 399-3055
rec-35207-id,Lori Medina,560 461 725,861,Hebert Landing,New Robertside,Alberta,11163,1971-06-29,(588) 524-6153 x244
rec-35207-id-dup-0,Lori Medina,560 461 725,861,,New Robertside,Alberta,11163,1971-06-29,(588) 524-6153 x244
rec-35207-id-dup-1,Lori Medina,560 461 725,861,,New Robertside,Alberta,11163,1971-06-29,(588) 524-6153 x244
rec-35207-id-dup-2,Lori Medina,560 461 725,861,Hebert Landing,New Robertside,Alberta,11163,1971-06-29,(588) 524-6153 x244
rec-35207-id-dup-3,Lori Medina,560 461 725,861,Brianna Vista,New Robertside,Alberta,11163,1971-06-29,(588) 524-6153 x244
rec-35207-id-dup-4,Lori Medina,560 461 725,861,,New Robertside,Alberta,11163,1971-06-29,(588) 524-6153 x244
rec-35208-id,Richard Williams,716 734 124,36912,Darius Freeway,Port Patricia,Ontario,24408,1988-12-28,(523) 726-9751 x515
rec-35208-id-dup-0,Richard Williams,716 734 124,36912,Darius Ffreeway,Port Patricia,Ontario,24408,1988-12-28,(523) 726-9751 x515
rec-35208-id-dup-1,Richard Williams,716 734 124,36912,Darius Fr eeway,Port Patricia,Ontario,24408,1988-12-28,(523) 726-9751 x515
rec-35208-id-dup-2,Richard Williams,716 734 124,36912,Darius F reeway,Port Patricia,Ontario,24408,1988-12-28,(523) 726-9751 x515
rec-35208-id-dup-3,Richard Williams,716 734 124,36912,Kenneth Neck,Port Patricia,Ontario,24408,1988-12-28,(523) 726-9751 x515
rec-35209-id,Tammy Wheeler,052 234 739,4043,Edward Streets,Thomaschester,Northwest Territories,05769,1989-08-03,1 (731) 928-2538
rec-35209-id-dup-0,Tammy Wheeler,052 234 739,4043,,Thomaschester,Northwest Territories,05769,1989-08-03,1 (731) 928-2538
rec-35209-id-dup-1,Sara Wells,052 234 739,4043,Edward Streets,Thomaschester,Northwest Territories,05769,1989-08-03,1 (731) 928-2538
rec-35209-id-dup-2,Tammy hWeeler,052 234 739,4043,Edward Streets,Thomaschester,Northwest Territories,05769,1989-08-03,1 (731) 928-2538
rec-35209-id-dup-3,Tammy Wheeler,052 234 739,4043,Edward S treets,Thomaschester,Northwest Territories,05769,1989-08-03,1 (731) 928-2538
rec-35210-id,William Hawkins,807 716 410,883,Natalie Flat,East Stacey,Nunavut,14239,1978-02-23,1 (639) 055-3639
rec-35210-id-dup-0,William Hawkins,807 716 410,883,Flat Natalie,East Stacey,Nunavut,14239,1978-02-23,1 (639) 055-3639
rec-35210-id-dup-1,William Hawkins,807 716 410,883,,East Stacey,Nunavut,14239,1978-02-23,1 (639) 055-3639
rec-35210-id-dup-2,William Hawkins,807 716 410,883,Flat Natalie,East Stacey,Nunavut,14239,1978-02-23,1 (639) 055-3639
rec-35210-id-dup-3,William Hawkins,807 716 410,883,Natali e Flat,East Stacey,Nunavut,14239,1978-02-23,1 (639) 055-3639
rec-35210-id-dup-4,William Hawkins,807 716 410,883,Natalie lFlat,East Stacey,Nunavut,14239,1978-02-23,1 (639) 055-3639
rec-35211-id,Linda Massey,225 065 861,648,William Throughway,Lake Stacy,British Columbia,24024,1992-03-09,646 972 1223
rec-35211-id-dup-0,Linda Massey,225 065 861,648,,Lake Stacy,British Columbia,24024,1992-03-09,646 972 1223
rec-35211-id-dup-1,Linda Massey,225 065 861,648,Kimberly Cliffs,Lake Stacy,British Columbia,24024,1992-03-09,646 972 1223
rec-35211-id-dup-2,Linda Massey,225 065 861,648,,Lake Stacy,British Columbia,24024,1992-03-09,646 972 1223
rec-35211-id-dup-3,Linda Massey,225 065 861,648,Jenkins Keys,Lake Stacy,British Columbia,24024,1992-03-09,646 972 1223
rec-35211-id-dup-4,Linda Massey,225 065 861,648,William Th roughway,Lake Stacy,British Columbia,24024,1992-03-09,646 972 1223
rec-35212-id,James Francis,652 840 877,360,Dickson Islands,West Tylerview,British Columbia,74401,1987-04-19,(673) 809-6577 x209
rec-35212-id-dup-0,James Francis,652 840 877,360,Islands Dickson,West Tylerview,British Columbia,74401,1987-04-19,(673) 809-6577 x209
rec-35212-id-dup-1,James Francis,652 840 877,360,Islands Dickson,West Tylerview,British Columbia,74401,1987-04-19,(673) 809-6577 x209
rec-35212-id-dup-2,James Francis,652 840 877,360,DicksonI slands,West Tylerview,British Columbia,74401,1987-04-19,(673) 809-6577 x209
rec-35212-id-dup-3,James Francis,652 840 877,360,Islands Dickson,West Tylerview,British Columbia,74401,1987-04-19,(673) 809-6577 x209
rec-35212-id-dup-4,James Francis,652 840 877,360,Islands Dickson,West Tylerview,British Columbia,74401,1987-04-19,(673) 809-6577 x209
rec-35213-id,Jonathan Lewis,856 622 071,9904,Garrett Walks,South Jesse,Quebec,92347,1982-01-16,1-827-164-9467
rec-35213-id-dup-0,Jonathan Lewis,856 622 071,9904,Garrett Walks,South Jesse,Quebec,92347,1982-01-16,1-827-164-9467
rec-35213-id-dup-1,Jonathan Lewis,856 622 071,9904,,South Jesse,Quebec,92347,1982-01-16,1-827-164-9467
rec-35213-id-dup-2,Jonathan Lewis,856 622 071,9904,Wade Mission,South Jesse,Quebec,92347,1982-01-16,1-827-164-9467
rec-35214-id,Rebecca Hunter,532 540 382,467,Meadows Fields,Jonathanmouth,British Columbia,66244,2014-12-07,977 352 5669
rec-35214-id-dup-0,Rebecca Hunter,532 540 382,467,Meadows F ields,Jonathanmouth,British Columbia,66244,2014-12-07,977 352 5669
rec-35214-id-dup-1,Rebecca Hunter,532 540 382,467,,Jonathanmouth,British Columbia,66244,2014-12-07,977 352 5669
rec-35214-id-dup-2,Rebecca Hunter,532 540 382,467,Meadow sFields,Jonathanmouth,British Columbia,66244,2014-12-07,977 352 5669
rec-35214-id-dup-3,Rebecca Hunter,532 540 382,467,MeadowsF ields,Jonathanmouth,British Columbia,66244,2014-12-07,977 352 5669
rec-35215-id,Michael Fuller,083 113 878,2715,Andrew Orchard,Kristafort,Nunavut,32445,2000-08-06,1 (918) 073-3244
rec-35215-id-dup-0,Michael Fuller,083 113 878,2715,Andrew O rchard,Kristafort,Nunavut,32445,2000-08-06,1 (918) 073-3244
rec-35215-id-dup-1,Michael Fuller,083 113 878,2715,,Kristafort,Nunavut,32445,2000-08-06,1 (918) 073-3244
rec-35216-id,Rachel Brown,032 677 445,56677,Connie Summit,Port Brandyburgh,Manitoba,04453,1988-07-22,1 (551) 237-7729
rec-35216-id-dup-0,Rachel Brown,032 677 445,56677,Connie S ummit,Port Brandyburgh,Manitoba,04453,1988-07-22,1 (551) 237-7729
rec-35216-id-dup-1,Brown Rachel,032 677 445,56677,Connie Summit,Port Brandyburgh,Manitoba,04453,1988-07-22,1 (551) 237-7729
rec-35216-id-dup-2,Rachel Brown,032 677 445,56677,Summit Connie,Port Brandyburgh,Manitoba,04453,1988-07-22,1 (551) 237-7729
rec-35217-id,Nathan Clark,281 043 547,2602,Carroll Pike,Miguelfurt,New Brunswick,41134,2005-10-28,536-091-7935
rec-35217-id-dup-0,,281 043 547,2602,Carroll Pike,Miguelfurt,New Brunswick,41134,2005-10-28,536-091-7935
rec-35217-id-dup-1,Nathan Clark,281 043 547,2602,,Miguelfurt,New Brunswick,41134,2005-10-28,536-091-7935
rec-35217-id-dup-2,Nathan Clark,281 043 547,2602,Carrol l Pike,Miguelfurt,New Brunswick,41134,2005-10-28,536-091-7935
rec-35218-id,Shawn Stevenson,804 556 710,6274,Sarah Isle,Cruzbury,Ontario,11259,1976-03-26,(662) 031-9803
rec-35218-id-dup-0,Shawn Stevenson,804 556 710,6274,Townsend Row,Cruzbury,Ontario,11259,1976-03-26,(662) 031-9803
rec-35218-id-dup-1,Shawn Stevenson,804 556 710,6274,Sarah I sle,Cruzbury,Ontario,11259,1976-03-26,(662) 031-9803
rec-35218-id-dup-2,Shawn Stevenson,804 556 710,6274,,Cruzbury,Ontario,11259,1976-03-26,(662) 031-9803
rec-35218-id-dup-3,Shawn Stevenson,804 556 710,6274,Burton Hills,Cruzbury,Ontario,11259,1976-03-26,(662) 031-9803
rec-35219-id,Kenneth Cline,144 106 689,95898,Mcbride Oval,West Kathleen,Saskatchewan,93721,1993-04-29,102-781-9993 x213
rec-35219-id-dup-0,Kenneth Cline,144 106 689,95898,,West Kathleen,Saskatchewan,93721,1993-04-29,102-781-9993 x213
rec-35220-id,Hannah Phillips,083 582 619,870,Henry Squares,Lambfort,Alberta,96511,1977-09-16,320.863.5310
rec-35220-id-dup-0,Hannah Phillips,083 582 619,870,Russell Cove,Lambfort,Alberta,96511,1977-09-16,320.863.5310
rec-35220-id-dup-1,Hannah Phillips,083 582 619,870,Squares Henry,Lambfort,Alberta,96511,1977-09-16,320.863.5310
rec-35220-id-dup-2,Hannah Phillips,083 582 619,870,Henry Squares,Lambfort,Alberta,96511,1977-09-16,320.863.5310
rec-35220-id-dup-3,Hannah Phillips,083 582 619,870,Henry S quares,Lambfort,Alberta,96511,1977-09-16,320.863.5310
rec-35221-id,Keith Fischer II,406 416 511,482,James Inlet,West Jonhaven,Nova Scotia,68203,1997-09-04,+1 (241) 065-6540
rec-35221-id-dup-0,Keith Fischer II,406 416 511,482,Inlet James,West Jonhaven,Nova Scotia,68203,1997-09-04,+1 (241) 065-6540
