record_id,Name,SIN,StreetNumber,Street,City,Province,PostalCode,DOB,PhoneNum
rec-23145-id-dup-3,Sara Agui lar,738 147 164,688,Zamora Trail,South Stephanie,Saskatchewan,86268,1986-06-03,209 908 0781
rec-23145-id-dup-4,Sara Aguilar,738 147 164,688,Trail Zamora,South Stephanie,Saskatchewan,86268,1986-06-03,209 908 0781
rec-23146-id,Dawn Lawrence,078 562 287,615,Erik Mews,South William,Manitoba,14304,2002-05-08,+1 (731) 831-0013
rec-23146-id-dup-0,Dawn Lawrence,078 562 287,615,Erik Me ws,South William,Manitoba,14304,2002-05-08,+1 (731) 831-0013
rec-23146-id-dup-1,Dawn Lawrence,078 562 287,615,Erik Mews,South William,Manitoba,14304,2002-05-08,+1 (731) 831-0013
rec-23146-id-dup-2,Dawn Lawrence,078 562 287,615,Jason Vista,South William,Manitoba,14304,2002-05-08,+1 (731) 831-0013
rec-23146-id-dup-3,Dawn Lawrence,078 562 287,615,Eri k Mews,South William,Manitoba,14304,2002-05-08,+1 (731) 831-0013
rec-23146-id-dup-4,Dawn Lawrence,078 562 287,615,Erik Mews,South William,Manitoba,14304,2002-05-08,+1 (731) 831-0013
rec-23147-id,James Allen,856 806 476,9191,Gonzales Pines,Lake Kimberly,New Brunswick,03837,1998-06-07,468-834-0754 x573
rec-23147-id-dup-0,James Allen,856 806 476,9191,Randy Lakes,Lake Kimberly,New Brunswick,03837,1998-06-07,468-834-0754 x573
rec-23147-id-dup-1,James Allen,856 806 476,9191,Gonzales Pines,Lake Kimberly,New Brunswick,03837,1998-06-07,468-834-0754 x573
rec-23147-id-dup-2,James Allen,856 806 476,9191,Gonzale s Pines,Lake Kimberly,New Brunswick,03837,1998-06-07,468-834-0754 x573
rec-23148-id,Darren Morgan,716 086 129,1285,Phillips Crossroad,Johnsonhaven,Yukon Territory,34581,2004-12-04,(465) 244-1336 x343
rec-23148-id-dup-0,Darren Morgan,716 086 129,1285,Hector Hollow,Johnsonhaven,Yukon Territory,34581,2004-12-04,(465) 244-1336 x343
rec-23148-id-dup-1,Darren Morgan,716 086 129,1285,Phillips Corssroad,Johnsonhaven,Yukon Territory,34581,2004-12-04,(465) 244-1336 x343
rec-23149-id,Billy Hall,654 156 884,0323,Mitchell Streets,Moyerstad,Northwest Territories,17871,1979-07-05,+1 (733) 266-4971
rec-23149-id-dup-0,Billy Hall,654 156 884,0323,Mitchell Streets,Moyerstad,Northwest Territories,17871,1979-07-05,+1 (733) 266-4971
rec-23149-id-dup-1,Billy Hall,654 156 884,0323,Mitchell Streets,Moyerstad,Northwest Territories,17871,1979-07-05,+1 (733) 266-4971
rec-23149-id-dup-2,Billy Hall,654 156 884,0323,Mitchell Streets,Moyerstad,Northwest Territories,17871,1979-07-05,+1 (733) 266-4971
rec-23149-id-dup-3,Billy Hall,654 156 884,0323,Streets Mitchell,Moyerstad,Northwest Territories,17871,1979-07-05,+1 (733) 266-4971
rec-23149-id-dup-4,Billy Hall,654 156 884,0323,Streets Mitchell,Moyerstad,Northwest Territories,17871,1979-07-05,+1 (733) 266-4971
rec-23150-id,Jessica Brown,452 680 770,5116,Alex Islands,New Jennyside,Yukon Territory,79064,1978-05-04,660.240.9289
rec-23150-id-dup-0,Jessica Brown,452 680 770,5116,Islands Alex,New Jennyside,Yukon Territory,79064,1978-05-04,660.240.9289
rec-23150-id-dup-1,Jessica Brown,452 680 770,5116,Smith Skyway,New Jennyside,Yukon Territory,79064,1978-05-04,660.240.9289
rec-23151-id,Suzanne Jones,618 258 305,1090,April Glens,South Daniel,Nunavut,21994,1972-08-08,563.461.5385
rec-23151-id-dup-0,Suzanne Jones,618 258 305,1090,,South Daniel,Nunavut,21994,1972-08-08,563.461.5385
rec-23151-id-dup-1,Suzanne Jones,618 258 305,1090,April G lens,South Daniel,Nunavut,21994,1972-08-08,563.461.5385
rec-23152-id,Jason Cook,374 318 012,794,Monica Estate,Port Megan,Yukon Territory,65015,2012-05-28,549-545-2051 x372
rec-23152-id-dup-0,Jason Cook,374 318 012,794,,Port Megan,Yukon Territory,65015,2012-05-28,549-545-2051 x372
rec-23152-id-dup-1,Jason Cook,374 318 012,794,Kline Corner,Port Megan,Yukon Territory,65015,2012-05-28,549-545-2051 x372
rec-23152-id-dup-2,Jason Cook,374 318 012,794,Monica Estate,Port Megan,Yukon Territory,65015,2012-05-28,549-545-2051 x372
rec-23153-id,Spencer Roberts,067 783 118,2499,Matthew Spurs,Horneshire,Yukon Territory,04216,1982-02-11,456.047.2178
rec-23153-id-dup-0,Spencer Roberts,067 783 118,2499,Matthew Spurs,Horneshire,Yukon Territory,04216,1982-02-11,456.047.2178
rec-23153-id-dup-1,Spencer Roberts,067 783 118,2499,Matthew Spurs,Horneshire,Yukon Territory,04216,1982-02-11,456.047.2178
rec-23153-id-dup-2,Spencer Roberts,067 783 118,2499,Matthew Suprs,Horneshire,Yukon Territory,04216,1982-02-11,456.047.2178
rec-23154-id,Matthew Randall Jr.,807 651 435,828,Gilmore Mount,West Linda,Northwest Territories,93059,1972-12-30,745.836.9868
rec-23154-id-dup-0,Matthew Randall Jr.,807 651 435,828,Mackenzie Lodge,West Linda,Northwest Territories,93059,1972-12-30,745.836.9868
rec-23154-id-dup-1,Matthew Randall Jr.,807 651 435,828,Gilmore Mount,West Linda,Northwest Territories,93059,1972-12-30,745.836.9868
rec-23154-id-dup-2,Matthew Randall Jr.,807 651 435,828,Amanda Brooks,West Linda,Northwest Territories,93059,1972-12-30,745.836.9868
rec-23154-id-dup-3,Matthew Randall Jr.,807 651 435,828,Beltran Light,West Linda,Northwest Territories,93059,1972-12-30,745.836.9868
rec-23155-id,Linda Jenkins,754 167 864,4149,Nichole Inlet,Briannaton,Prince Edward Island,27576,2008-07-05,1-553-290-7610
rec-23155-id-dup-0,Linda Jenkins,754 167 864,4149,Nichole I nlet,Briannaton,Prince Edward Island,27576,2008-07-05,1-553-290-7610
rec-23155-id-dup-1,Linda Jenkins,754 167 864,4149,Nichole nIlet,Briannaton,Prince Edward Island,27576,2008-07-05,1-553-290-7610
rec-23156-id,Jared Morales,662 807 858,42848,Adam Hollow,Greermouth,Nova Scotia,78522,2018-08-03,1 (892) 199-2716
rec-23156-id-dup-0,Jared Morales,662 807 858,42848,Adam H ollow,Greermouth,Nova Scotia,78522,2018-08-03,1 (892) 199-2716
rec-23156-id-dup-1,Jared Morales,662 807 858,42848,Adam Hollow,Greermouth,Nova Scotia,78522,2018-08-03,1 (892) 199-2716
rec-23156-id-dup-2,Jared Morales,662 807 858,42848,Adam Hollow,Greermouth,Nova Scotia,78522,2018-08-03,1 (892) 199-2716
rec-23156-id-dup-3,Jared Morales,662 807 858,42848,Adam Hol low,Greermouth,Nova Scotia,78522,2018-08-03,1 (892) 199-2716
rec-23156-id-dup-4,Jared Morales,662 807 858,42848,Adam Hollow,Greermouth,Nova Scotia,78522,2018-08-03,1 (892) 199-2716
rec-23157-id,Jennifer Morgan,017 386 558,7543,Thompson Fords,Shaneville,Northwest Territories,44911,1982-08-02,(708) 038-2347
rec-23157-id-dup-0,Jennifer Morgan,017 386 558,7543,Thompson Fords,Shaneville,Northwest Territories,44911,1982-08-02,(708) 038-2347
rec-23157-id-dup-1,Jennifer Morgan,017 386 558,7543,Thompso n Fords,Shaneville,Northwest Territories,44911,1982-08-02,(708) 038-2347
rec-23158-id,Tony Soto,876 601 725,02056,Thompson Prairie,Richardmouth,Newfoundland and Labrador,82797,2008-07-15,1-133-845-6816
rec-23158-id-dup-0,Tony Soto,876 601 725,02056,Thompson Prairie,Richardmouth,Newfoundland and Labrador,82797,2008-07-15,1-133-845-6816
rec-23158-id-dup-1,Tony Soto,876 601 725,02056,Thompson Prairie,Richardmouth,Newfoundland and Labrador,82797,2008-07-15,1-133-845-6816
rec-23158-id-dup-2,Tony Soto,876 601 725,02056,,Richardmouth,Newfoundland and Labrador,82797,2008-07-15,1-133-845-6816
rec-23159-id,Tamara Jackson,802 673 129,400,Jodi Extension,South Kurthaven,British Columbia,33257,1978-05-10,444 303 3243
rec-23159-id-dup-0,Tamara Jackson,802 673 129,400,Jodi Extension,South Kurthaven,British Columbia,33257,1978-05-10,444 303 3243
rec-23159-id-dup-1,Tamara Jackson,802 673 129,400,Jodi Extension,South Kurthaven,British Columbia,33257,1978-05-10,444 303 3243
rec-23159-id-dup-2,Tamara Jackson,802 673 129,400,Extension Jodi,South Kurthaven,British Columbia,33257,1978-05-10,444 303 3243
rec-23159-id-dup-3,Tamara Jackson,802 673 129,400,Alvarez Knolls,South Kurthaven,British Columbia,33257,1978-05-10,444 303 3243
rec-23160-id,Debbie Cole,130 648 876,3030,Christie Common,Stewartport,Alberta,48633,2003-05-20,1 (821) 099-8979
rec-23160-id-dup-0,Debbie Cole,130 648 876,3030,,Stewartport,Alberta,48633,2003-05-20,1 (821) 099-8979
rec-23160-id-dup-1,Debbie Cole,130 648 876,3030,Horton Villages,Stewartport,Alberta,48633,2003-05-20,1 (821) 099-8979
rec-23160-id-dup-2,Debbie Cole,130 648 876,3030,Christi e Common,Stewartport,Alberta,48633,2003-05-20,1 (821) 099-8979
rec-23160-id-dup-3,Debbie Cole,130 648 876,3030,Christie Common,Stewartport,Alberta,48633,2003-05-20,1 (821) 099-8979
rec-23161-id,Susan Gonzales,406 788 265,51346,Brooks Highway,Chadburgh,Quebec,12662,1994-12-14,1-836-053-1835
rec-23161-id-dup-0,Susan Gonzales,406 788 265,51346,Highway Brooks,Chadburgh,Quebec,12662,1994-12-14,1-836-053-1835
rec-23161-id-dup-1,Susan Gonzales,406 788 265,51346,Brooks H ighway,Chadburgh,Quebec,12662,1994-12-14,1-836-053-1835
rec-23161-id-dup-2,Susan Gonzales,406 788 265,51346,Brooks Highway,Chadburgh,Quebec,12662,1994-12-14,1-836-053-1835
rec-23161-id-dup-3,Susan Gonzales,406 788 265,51346,Highway Brooks,Chadburgh,Quebec,12662,1994-12-14,1-836-053-1835
rec-23162-id,Lauren Nguyen,466 775 806,1289,Parker Port,North Nicoleport,Alberta,85318,2006-06-24,1 (990) 126-7287
rec-23162-id-dup-0,Lauren Nguyen,466 775 806,1289,Carter Landing,North Nicoleport,Alberta,85318,2006-06-24,1 (990) 126-7287
rec-23162-id-dup-1,Lauren Nguyen,466 775 806,1289,Port Parker,North Nicoleport,Alberta,85318,2006-06-24,1 (990) 126-7287
rec-23162-id-dup-2,Lauren Ng uyen,466 775 806,1289,Parker Port,North Nicoleport,Alberta,85318,2006-06-24,1 (990) 126-7287
rec-23163-id,Raymond Thomas,758 722 334,11590,Herring Curve,Hallchester,Ontario,68139,2005-04-20,(291) 483-2631
rec-23163-id-dup-0,Raymond Thomas,758 722 334,11590,Quinn Station,Hallchester,Ontario,68139,2005-04-20,(291) 483-2631
rec-23163-id-dup-1,Raymond Thomas,758 722 334,11590,Schroeder Valleys,Hallchester,Ontario,68139,2005-04-20,(291) 483-2631
rec-23163-id-dup-2,Raymond Thomas,758 722 334,11590,Curve Herring,Hallchester,Ontario,68139,2005-04-20,(291) 483-2631
rec-23164-id,Tracy Simpson,853 377 026,2605,Griffin Cape,New Baileytown,Manitoba,40888,1974-11-13,(309) 533-5210 x967
rec-23164-id-dup-0,Tracy Simpson,853 377 026,2605,Jacob Highway,New Baileytown,Manitoba,40888,1974-11-13,(309) 533-5210 x967
rec-23164-id-dup-1,Tracy Simpson,853 377 026,2605,Griffin Cape,New Baileytown,Manitoba,40888,1974-11-13,(309) 533-5210 x967
rec-23164-id-dup-2,Tracy Simpson,853 377 026,2605,Griffin Cape,New Baileytown,Manitoba,40888,1974-11-13,(309) 533-5210 x967
rec-23165-id,Barbara Barton,127 660 819,140,Thomas Haven,Williamhaven,Northwest Territories,82658,1973-08-02,130-200-5727 x494
rec-23165-id-dup-0,Barbara Barton,127 660 819,140,Thomas H aven,Williamhaven,Northwest Territories,82658,1973-08-02,130-200-5727 x494
rec-23165-id-dup-1,Barbara Barton,127 660 819,140,,Williamhaven,Northwest Territories,82658,1973-08-02,130-200-5727 x494
rec-23165-id-dup-2,Barbara Barton,127 660 819,140,Thomas aHven,Williamhaven,Northwest Territories,82658,1973-08-02,130-200-5727 x494
rec-23165-id-dup-3,Barbara Braton,127 660 819,140,Thomas Haven,Williamhaven,Northwest Territories,82658,1973-08-02,130-200-5727 x494
rec-23166-id,Jill Shaw,207 216 540,12354,Joyce Canyon,Jenniferfort,New Brunswick,18158,2002-04-27,180.201.4682
rec-23166-id-dup-0,Jill Shaw,207 216 540,12354,Joyce C anyon,Jenniferfort,New Brunswick,18158,2002-04-27,180.201.4682
rec-23166-id-dup-1,Jill Shaw,207 216 540,12354,Victor Glens,Jenniferfort,New Brunswick,18158,2002-04-27,180.201.4682
rec-23166-id-dup-2,Jill Shaw,207 216 540,12354,Joyce C anyon,Jenniferfort,New Brunswick,18158,2002-04-27,180.201.4682
rec-23167-id,Joseph Williams,771 082 260,90273,Hernandez Crest,Stephensmouth,Manitoba,32121,1984-02-12,295.028.8733
rec-23167-id-dup-0,Joseph Williams,771 082 260,90273,Hernandez Crest,Stephensmouth,Manitoba,32121,1984-02-12,295.028.8733
rec-23167-id-dup-1,Joseph Williams,771 082 260,90273,Hernandez Crest,Stephensmouth,Manitoba,32121,1984-02-12,295.028.8733
rec-23167-id-dup-2,,771 082 260,90273,Hernandez Crest,Stephensmouth,Manitoba,32121,1984-02-12,295.028.8733
rec-23167-id-dup-3,Joseph Williams,771 082 260,90273,Yates Curve,Stephensmouth,Manitoba,32121,1984-02-12,295.028.8733
rec-23167-id-dup-4,Joseph Williams,771 082 260,90273,Hernand ez Crest,Stephensmouth,Manitoba,32121,1984-02-12,295.028.8733
rec-23168-id,Annette Howard,586 044 265,6019,Amanda Rapid,Port Christopher,British Columbia,51151,1979-06-18,340-655-1834
rec-23168-id-dup-0,Annette Howard,586 044 265,6019,Amanda R apid,Port Christopher,British Columbia,51151,1979-06-18,340-655-1834
rec-23168-id-dup-1,Annette Howard,586 044 265,6019,Amanda Rapid,Port Christopher,British Columbia,51151,1979-06-18,340-655-1834
rec-23169-id,Bryan Henderson,770 345 312,34304,Santiago Loaf,North Richard,Northwest Territories,10172,1981-01-12,350.669.4151
rec-23169-id-dup-0,Bryan Henderson,770 345 312,34304,,North Richard,Northwest Territories,10172,1981-01-12,350.669.4151
rec-23169-id-dup-1,Bryan Henderson,770 345 312,34304,Santiag o Loaf,North Richard,Northwest Territories,10172,1981-01-12,350.669.4151
rec-23169-id-dup-2,Bryan Henderson,770 345 312,34304,Santiag o Loaf,North Richard,Northwest Territories,10172,1981-01-12,350.669.4151
rec-23169-id-dup-3,Bryan Henderson,770 345 312,34304,Santi ago Loaf,North Richard,Northwest Territories,10172,1981-01-12,350.669.4151
rec-23170-id,Robert Cannon,620 725 747,393,Allen Greens,Bethport,British Columbia,63200,1981-09-04,153.630.3876
rec-23170-id-dup-0,Robert Cannon,620 725 747,393,Greens Allen,Bethport,British Columbia,63200,1981-09-04,153.630.3876
rec-23170-id-dup-1,Robert Cannon,620 725 747,393,Greens Allen,Bethport,British Columbia,63200,1981-09-04,153.630.3876
rec-23170-id-dup-2,,620 725 747,393,Allen Greens,Bethport,British Columbia,63200,1981-09-04,153.630.3876
rec-23170-id-dup-3,Robert Cannon,620 725 747,393,Allen Gr eens,Bethport,British Columbia,63200,1981-09-04,153.630.3876
rec-23171-id,Jeffrey Love,532 448 057,606,Ward Ports,New Karen,Ontario,03175,2015-05-20,143 344 1959
rec-23171-id-dup-0,Jeffrey Love,532 448 057,606,,New Karen,Ontario,03175,2015-05-20,143 344 1959
rec-23171-id-dup-1,Jeffrey Love,532 448 057,606,Ports Ward,New Karen,Ontario,03175,2015-05-20,143 344 1959
rec-23172-id,Debra Taylor,673 118 022,929,Mary Forks,Stricklandborough,Prince Edward Island,62203,1981-09-25,223-601-5550
rec-23172-id-dup-0,Debra Taylor,673 118 022,929,Forks Mary,Stricklandborough,Prince Edward Island,62203,1981-09-25,223-601-5550
rec-23172-id-dup-1,Debra Taylor,673 118 022,929,,Stricklandborough,Prince Edward Island,62203,1981-09-25,223-601-5550
rec-23172-id-dup-2,Debra Taylor,673 118 022,929,Mary F orks,Stricklandborough,Prince Edward Island,62203,1981-09-25,223-601-5550
rec-23172-id-dup-3,,673 118 022,929,Mary Forks,Stricklandborough,Prince Edward Island,62203,1981-09-25,223-601-5550
rec-23173-id,Michael Matthews,245 610 738,28033,Ethan Expressway,Susantown,Nunavut,17523,1986-07-23,712 467 4947
rec-23173-id-dup-0,Michael Matthews,245 610 738,28033,Ethan Expressway,Susantown,Nunavut,17523,1986-07-23,712 467 4947
rec-23173-id-dup-1,Michael Matthews,245 610 738,28033,Ethan Expre ssway,Susantown,Nunavut,17523,1986-07-23,712 467 4947
rec-23173-id-dup-2,Michael Matthews,245 610 738,28033,Ethan Expr essway,Susantown,Nunavut,17523,1986-07-23,712 467 4947
rec-23173-id-dup-3,Michael Matthews,245 610 738,28033,Ethan Expressway,Susantown,Nunavut,17523,1986-07-23,712 467 4947
rec-23174-id,Erin Harrison,513 418 608,734,Soto Hill,South Joelton,Alberta,19421,2000-03-16,+1 (177) 638-3844
rec-23174-id-dup-0,Erin Harrison,513 418 608,734,Soto Hill,South Joelton,Alberta,19421,2000-03-16,+1 (177) 638-3844
rec-23174-id-dup-1,Erin Harrison,513 418 608,734,Soto Hill,South Joelton,Alberta,19421,2000-03-16,+1 (177) 638-3844
rec-23174-id-dup-2,Erin Harrison,513 418 608,734,Soto Hill,South Joelton,Alberta,19421,2000-03-16,+1 (177) 638-3844
rec-23174-id-dup-3,Erin Harrison,513 418 608,734,Soto Hill,South Joelton,Alberta,19421,2000-03-16,+1 (177) 638-3844
rec-23175-id,Christina Smith,850 668 476,2696,Dillon Square,Kristinburgh,Prince Edward Island,34395,2013-11-20,198-508-9546 x773
rec-23175-id-dup-0,Christina Smith,850 668 476,2696,Square Dillon,Kristinburgh,Prince Edward Island,34395,2013-11-20,198-508-9546 x773
rec-23175-id-dup-1,Christina Smith,850 668 476,2696,Dillon Square,Kristinburgh,Prince Edward Island,34395,2013-11-20,198-508-9546 x773
rec-23175-id-dup-2,Christina Smith,850 668 476,2696,Dillon Square,Kristinburgh,Prince Edward Island,34395,2013-11-20,198-508-9546 x773
rec-23175-id-dup-3,Christina Smith,850 668 476,2696,Square Dillon,Kristinburgh,Prince Edward Island,34395,2013-11-20,198-508-9546 x773
rec-23176-id,John Sellers,315 283 085,04645,Peterson Mount,Port Meredith,New Brunswick,75479,2002-05-02,+1 (484) 027-8519
rec-23176-id-dup-0,John Sellers,315 283 085,04645,Peterso n Mount,Port Meredith,New Brunswick,75479,2002-05-02,+1 (484) 027-8519
rec-23176-id-dup-1,,315 283 085,04645,Peterson Mount,Port Meredith,New Brunswick,75479,2002-05-02,+1 (484) 027-8519
rec-23176-id-dup-2,John Sellers,315 283 085,04645,Murphy Motorway,Port Meredith,New Brunswick,75479,2002-05-02,+1 (484) 027-8519
rec-23177-id,Amy Trujillo,754 034 270,007,Joseph Ford,South Sarahtown,Newfoundland and Labrador,44687,1997-06-28,+1 (155) 452-1054
rec-23177-id-dup-0,Amy Trujillo,754 034 270,007,Jodi Highway,South Sarahtown,Newfoundland and Labrador,44687,1997-06-28,+1 (155) 452-1054
rec-23177-id-dup-1,Amy Trujillo,754 034 270,007,Josep h Ford,South Sarahtown,Newfoundland and Labrador,44687,1997-06-28,+1 (155) 452-1054
rec-23177-id-dup-2,Amy Trujillo,754 034 270,007,,South Sarahtown,Newfoundland and Labrador,44687,1997-06-28,+1 (155) 452-1054
rec-23177-id-dup-3,Amy Trujillo,754 034 270,007,Joseph Ford,South Sarahtown,Newfoundland and Labrador,44687,1997-06-28,+1 (155) 452-1054
rec-23178-id,Tonya Galvan,567 011 648,95546,Elizabeth Ramp,Sarahmouth,Newfoundland and Labrador,90116,2011-06-29,+1 (664) 684-8026
rec-23178-id-dup-0,Tonya Ga lvan,567 011 648,95546,Elizabeth Ramp,Sarahmouth,Newfoundland and Labrador,90116,2011-06-29,+1 (664) 684-8026
rec-23178-id-dup-1,Tonya Galvan,567 011 648,95546,,Sarahmouth,Newfoundland and Labrador,90116,2011-06-29,+1 (664) 684-8026
rec-23179-id,Krista Gonzalez,742 345 507,82064,Hendrix Falls,East Meghan,British Columbia,31048,2006-11-16,407.932.3378
rec-23179-id-dup-0,Krista Gonzalez,742 345 507,82064,Hendrix Falls,East Meghan,British Columbia,31048,2006-11-16,407.932.3378
rec-23179-id-dup-1,Krista Gonzalez,742 345 507,82064,Jacqueline Views,East Meghan,British Columbia,31048,2006-11-16,407.932.3378
rec-23179-id-dup-2,Krista Gonzalez,742 345 507,82064,Hendrix Fa lls,East Meghan,British Columbia,31048,2006-11-16,407.932.3378
rec-23180-id,Catherine Burnett,561 822 644,9746,Holt Mountain,Lukeshire,New Brunswick,66103,1981-01-25,823.508.0216
rec-23180-id-dup-0,Catherine Burnett,561 822 644,9746,Holt Mountain,Lukeshire,New Brunswick,66103,1981-01-25,823.508.0216
rec-23180-id-dup-1,Catherine Burnett,561 822 644,9746,Mountain Holt,Lukeshire,New Brunswick,66103,1981-01-25,823.508.0216
